Latitude,Longitude,Surface Temperature (kelvin),Datetime,Power,Confidence,Date,Surface Temperature (Celcius)
-37.9775,143.5868,314.3,2017-04-18T04:44:50,12.7,61,2017-04-18,41
-37.9388,143.7329,316.5,2017-04-18T04:44:50,16.2,66,2017-04-18,43
-37.9718,143.2609,313.6,2017-04-18T04:44:50,13.3,59,2017-04-18,40
-37.9176,143.43,315,2017-04-18T04:44:50,13.1,63,2017-04-18,41
-37.9157,143.3544,346,2017-04-18T04:44:50,59.8,93,2017-04-18,72
-37.9187,143.3385,327.8,2017-04-18T04:44:50,29,81,2017-04-18,54
-37.9052,143.3512,333.5,2017-04-18T04:44:50,37.2,85,2017-04-18,60
-37.9201,143.2715,319.8,2017-04-18T04:44:50,18.8,72,2017-04-18,46
-37.9318,143.2083,317.9,2017-04-18T04:44:50,15.6,69,2017-04-18,44
-38.0372,142.6306,315.6,2017-04-18T04:44:50,13.3,64,2017-04-18,42
-38.0398,142.6159,336.1,2017-04-18T04:44:50,41.4,87,2017-04-18,62
-37.8643,143.5099,315.7,2017-04-18T04:44:50,13.4,64,2017-04-18,42
-37.8918,143.364,323.2,2017-04-18T04:44:50,22.4,76,2017-04-18,50
-37.9255,143.1236,317.6,2017-04-18T04:44:50,14.2,68,2017-04-18,44
-37.8857,143.2777,315.1,2017-04-18T04:44:50,12.5,63,2017-04-18,41
-37.8294,143.5162,322.7,2017-04-18T04:44:50,20,75,2017-04-18,49
-37.8326,143.4999,393.8,2017-04-18T04:44:50,220.4,100,2017-04-18,120
-37.8188,143.5129,334,2017-04-18T04:44:50,35,81,2017-04-18,60
-37.8375,143.4153,312.3,2017-04-18T04:44:50,10.6,52,2017-04-18,39
-37.8635,143.1986,313.1,2017-04-18T04:44:50,10.7,57,2017-04-18,39
-37.8947,142.8497,322.9,2017-04-18T04:44:50,19,76,2017-04-18,49
-37.8218,143.1858,329.6,2017-04-18T04:44:50,30.3,82,2017-04-18,56
-37.8114,143.1827,328.1,2017-04-18T04:44:50,27.1,81,2017-04-18,54
-37.9284,142.5465,324.5,2017-04-18T04:44:50,23.6,78,2017-04-18,51
-37.9184,142.5436,315.7,2017-04-18T04:44:50,12.5,50,2017-04-18,42
-37.7935,143.1606,351.6,2017-04-18T04:44:50,69.4,96,2017-04-18,78
-38.0524,141.6738,323,2017-04-18T04:44:50,25.3,76,2017-04-18,49
-37.5816,144.1369,313.5,2017-04-18T04:44:50,14.7,58,2017-04-18,40
-37.7756,143.1388,340.3,2017-04-18T04:44:50,46.6,90,2017-04-18,67
-37.8774,142.5932,331.9,2017-04-18T04:44:50,33.1,84,2017-04-18,58
-37.7787,143.1494,317.6,2017-04-18T04:44:50,14.1,68,2017-04-18,44
-37.8704,142.5842,321.3,2017-04-18T04:44:50,19.2,74,2017-04-18,48
-37.778,143.0339,326.8,2017-04-18T04:44:50,25,77,2017-04-18,53
-37.7648,143.0462,323.2,2017-04-18T04:44:50,22,76,2017-04-18,50
-37.7676,143.0307,315.9,2017-04-18T04:44:50,13.2,65,2017-04-18,42
-37.7129,143.0307,313.1,2017-04-18T04:44:50,10.4,57,2017-04-18,39
-37.7331,142.923,318.8,2017-04-18T04:44:50,16.6,66,2017-04-18,45
-37.7171,142.9505,341.8,2017-04-18T04:44:50,49.4,91,2017-04-18,68
-37.7236,142.947,346.9,2017-04-18T04:44:50,58.2,94,2017-04-18,73
-37.6629,143.1587,321.8,2017-04-18T04:44:50,19.8,74,2017-04-18,48
-37.7002,142.9562,362.7,2017-04-18T04:44:50,99.8,100,2017-04-18,89
-37.7376,142.6328,323.7,2017-04-18T04:44:50,22.4,77,2017-04-18,50
-37.6345,143.1335,313.1,2017-04-18T04:44:50,10.2,57,2017-04-18,39
-37.6606,142.9932,316.2,2017-04-18T04:44:50,11.9,64,2017-04-18,43
-37.6861,142.8552,316.2,2017-04-18T04:44:50,13.1,65,2017-04-18,43
-37.7409,142.5558,329.2,2017-04-18T04:44:50,30.5,82,2017-04-18,56
-37.637,143.0024,321.4,2017-04-18T04:44:50,17.6,74,2017-04-18,48
-37.6514,142.9253,322,2017-04-18T04:44:50,19.4,75,2017-04-18,48
-37.6543,142.91,334.2,2017-04-18T04:44:50,36.9,86,2017-04-18,61
-37.662,142.6505,322.5,2017-04-18T04:44:50,19.8,75,2017-04-18,49
-37.6498,142.5997,343.8,2017-04-18T04:44:50,53.6,92,2017-04-18,70
-37.5243,143.0437,314,2017-04-18T04:44:50,11.2,60,2017-04-18,40
-37.5963,142.5999,319.5,2017-04-18T04:44:50,15.3,68,2017-04-18,46
-37.3544,143.9291,317.8,2017-04-18T04:44:50,15.6,69,2017-04-18,44
-37.5728,142.6348,371.9,2017-04-18T04:44:50,127.4,100,2017-04-18,98
-37.4872,143.0435,328,2017-04-18T04:44:50,26,81,2017-04-18,54
-37.5025,142.9011,320.8,2017-04-18T04:44:50,18.4,73,2017-04-18,47
-37.4352,143.1444,369.4,2017-04-18T04:44:50,119.8,100,2017-04-18,96
-37.441,142.9966,316.1,2017-04-18T04:44:50,13.8,65,2017-04-18,42
-37.4439,142.9811,319.7,2017-04-18T04:44:50,18.1,71,2017-04-18,46
-37.4479,142.9012,326.8,2017-04-18T04:44:50,26.3,80,2017-04-18,53
-37.4508,142.8859,319.8,2017-04-18T04:44:50,17.2,72,2017-04-18,46
-37.4429,142.8928,333.7,2017-04-18T04:44:50,36.4,86,2017-04-18,60
-37.4007,142.7674,318.1,2017-04-18T04:44:50,15.6,69,2017-04-18,44
-37.4984,142.0686,314,2017-04-18T04:44:50,14.8,54,2017-04-18,40
-36.8022,145.2616,321.5,2017-04-18T04:44:50,18.1,74,2017-04-18,48
-37.0856,143.8728,319.1,2017-04-18T04:44:50,16,71,2017-04-18,45
-37.0827,143.8836,320.3,2017-04-18T04:44:50,17.2,72,2017-04-18,47
-37.0927,143.8311,326.7,2017-04-18T04:44:50,24,80,2017-04-18,53
-37.0961,143.8138,327.3,2017-04-18T04:44:50,25.9,80,2017-04-18,54
-36.9951,143.913,317.7,2017-04-18T04:44:50,13.9,68,2017-04-18,44
-36.9986,143.8953,317.8,2017-04-18T04:44:50,13.8,68,2017-04-18,44
-36.742,144.8955,312.1,2017-04-18T04:44:50,11.9,52,2017-04-18,38
-36.9285,143.9622,316.4,2017-04-18T04:44:50,11.4,66,2017-04-18,43
-36.6158,145.4424,374.9,2017-04-18T04:44:50,136.2,100,2017-04-18,101
-36.9139,143.9765,315.4,2017-04-18T04:44:50,10.2,54,2017-04-18,42
-36.923,143.8106,318.9,2017-04-18T04:44:50,16.5,70,2017-04-18,45
-36.6946,144.7875,390.9,2017-04-18T04:44:50,205.5,100,2017-04-18,117
-36.6952,144.7228,331.1,2017-04-18T04:44:50,30.6,84,2017-04-18,57
-36.6991,144.7033,315.9,2017-04-18T04:44:50,11.4,65,2017-04-18,42
-37.0623,142.8211,327,2017-04-18T04:44:50,29.1,80,2017-04-18,53
-36.9203,143.4581,313.9,2017-04-18T04:44:50,13.1,58,2017-04-18,40
-36.7898,144.008,319.2,2017-04-18T04:44:50,14.7,64,2017-04-18,46
-36.99,142.9147,322.8,2017-04-18T04:44:50,21.6,76,2017-04-18,49
-36.4368,145.5913,322.4,2017-04-18T04:44:50,17.9,75,2017-04-18,49
-36.4417,145.5688,324.3,2017-04-18T04:44:50,19.6,77,2017-04-18,51
-36.9205,143.0889,316.8,2017-04-18T04:44:50,16.8,67,2017-04-18,43
-36.9413,142.9777,338,2017-04-18T04:44:50,46.6,89,2017-04-18,64
-36.9442,142.9619,334.5,2017-04-18T04:44:50,40.1,86,2017-04-18,61
-37.1168,142.0096,335.2,2017-04-18T04:44:50,36.6,87,2017-04-18,62
-37.1193,141.9956,328.1,2017-04-18T04:44:50,25.2,81,2017-04-18,54
-37.1719,141.5775,319.2,2017-04-18T04:44:50,17.9,71,2017-04-18,46
-36.2283,146.3102,316.1,2017-04-18T04:44:50,11.6,65,2017-04-18,42
-36.5828,144.5775,343.8,2017-04-18T04:44:50,52.9,92,2017-04-18,70
-36.5987,144.4995,352.6,2017-04-18T04:44:50,72,96,2017-04-18,79
-36.5911,144.4764,320.1,2017-04-18T04:44:50,16.3,72,2017-04-18,46
-36.7887,143.4841,312,2017-04-18T04:44:50,12.5,51,2017-04-18,38
-36.3757,145.5589,316.2,2017-04-18T04:44:50,10.1,65,2017-04-18,43
-36.5328,144.7883,325.4,2017-04-18T04:44:50,23.1,79,2017-04-18,52
-36.5882,144.51,330,2017-04-18T04:44:50,28,83,2017-04-18,56
-36.0952,146.6759,321.5,2017-04-18T04:44:50,18.2,74,2017-04-18,48
-36.9242,142.5602,327.7,2017-04-18T04:44:50,25.3,81,2017-04-18,54
-36.2825,145.7491,320.8,2017-04-18T04:44:50,13.5,73,2017-04-18,47
-36.3405,145.4751,317,2017-04-18T04:44:50,13.1,67,2017-04-18,43
-36.5262,144.5737,357.4,2017-04-18T04:44:50,83.4,98,2017-04-18,84
-36.6672,143.8631,325.7,2017-04-18T04:44:50,25.2,79,2017-04-18,52
-36.8786,142.6908,329.3,2017-04-18T04:44:50,27.1,82,2017-04-18,56
-36.5024,144.3542,327.3,2017-04-18T04:44:50,27.5,80,2017-04-18,54
-36.0278,146.5623,323.6,2017-04-18T04:44:50,20,77,2017-04-18,50
-36.8705,142.2896,323.5,2017-04-18T04:44:50,18.1,76,2017-04-18,50
-36.4944,144.2113,329.2,2017-04-18T04:44:50,30.7,82,2017-04-18,56
-36.9221,141.9429,325.7,2017-04-18T04:44:50,19.9,79,2017-04-18,52
-36.9071,141.9682,322.7,2017-04-18T04:44:50,15.1,66,2017-04-18,49
-36.8946,141.9795,321.6,2017-04-18T04:44:50,14.9,65,2017-04-18,48
-36.6995,142.978,350,2017-04-18T04:44:50,66.4,95,2017-04-18,76
-36.993,141.2317,317.1,2017-04-18T04:44:50,16.3,67,2017-04-18,43
-36.4844,143.9663,316.4,2017-04-18T04:44:50,17.6,66,2017-04-18,43
-36.9609,141.3607,323.6,2017-04-18T04:44:50,23,77,2017-04-18,50
-36.9632,141.3474,328,2017-04-18T04:44:50,28.8,81,2017-04-18,54
-36.8879,141.6647,345.9,2017-04-18T04:44:50,59.2,93,2017-04-18,72
-36.7564,142.343,314.9,2017-04-18T04:44:50,10.2,56,2017-04-18,41
-36.0924,145.5751,320.2,2017-04-18T04:44:50,14,67,2017-04-18,47
-36.1021,145.5294,320.4,2017-04-18T04:44:50,14.1,67,2017-04-18,47
-36.7149,142.3934,320.2,2017-04-18T04:44:50,14.4,65,2017-04-18,47
-36.7204,142.3638,323.5,2017-04-18T04:44:50,17.6,76,2017-04-18,50
-36.0942,145.5705,326.2,2017-04-18T04:44:50,20.5,61,2017-04-18,53
-36.8207,141.6407,321.7,2017-04-18T04:44:50,21.1,74,2017-04-18,48
-36.1029,145.0695,316.4,2017-04-18T04:44:50,11.4,66,2017-04-18,43
-36.7667,141.1177,317.7,2017-04-18T04:44:50,14.5,68,2017-04-18,44
-35.9082,145.3761,317.9,2017-04-18T04:44:50,12.1,69,2017-04-18,44
-36.3115,143.3581,316,2017-04-18T04:44:50,10.8,65,2017-04-18,42
-35.8768,145.4627,360.1,2017-04-18T04:44:50,90.7,100,2017-04-18,86
-36.4899,142.2805,346.5,2017-04-18T04:44:50,56.7,93,2017-04-18,73
-36.4925,142.2657,321.7,2017-04-18T04:44:50,16.3,74,2017-04-18,48
-36.663,141.3038,345.7,2017-04-18T04:44:50,55.7,93,2017-04-18,72
-36.2723,143.3823,316.9,2017-04-18T04:44:50,13.3,67,2017-04-18,43
-36.4441,142.4715,326.7,2017-04-18T04:44:50,26,80,2017-04-18,53
-36.6509,141.3144,325.6,2017-04-18T04:44:50,23,79,2017-04-18,52
-36.0806,143.7614,315.3,2017-04-18T04:44:50,10.1,63,2017-04-18,42
-36.2207,142.8519,323.1,2017-04-18T04:44:50,18.2,76,2017-04-18,49
-36.3597,141.9724,316.1,2017-04-18T04:44:50,11.4,65,2017-04-18,42
-36.4466,141.2471,313.9,2017-04-18T04:44:50,13.5,51,2017-04-18,40
-36.1864,142.4106,324.3,2017-04-18T04:44:50,23.9,77,2017-04-18,51
-36.2517,141.8756,316.2,2017-04-18T04:44:50,10.6,59,2017-04-18,43
-36.2692,141.0705,313.4,2017-04-18T04:44:50,15.6,58,2017-04-18,40
-36.0895,141.7446,321.4,2017-04-18T04:44:50,19.4,74,2017-04-18,48
-36.092,141.7306,348.7,2017-04-18T04:44:50,64.6,94,2017-04-18,75
-34.8996,142.0708,332,2017-04-18T04:44:50,28.8,84,2017-04-18,58
-34.9023,142.0557,338.2,2017-04-18T04:44:50,39,89,2017-04-18,65
-34.8919,142.0529,322.3,2017-04-18T04:44:50,17,75,2017-04-18,49
-35.9701,145.7061,319.6,2017-04-18T00:34:30,17.6,71,2017-04-18,46
-37.2627,141.8114,318.8,2017-04-18T00:32:30,16.8,70,2017-04-18,45
-36.7439,141.8553,319.7,2017-04-18T00:32:20,16.6,71,2017-04-18,46
-37.8598,142.5722,321.5,2017-04-18T00:32:20,23.7,74,2017-04-18,48
-36.2637,145.3649,342.9,2017-04-18T00:30:50,54.3,91,2017-04-18,69
-37.2609,141.7999,339.2,2017-04-18T00:30:40,46.3,89,2017-04-18,66
-37.0126,142.2225,321.6,2017-04-18T00:30:40,18.3,74,2017-04-18,48
-36.9193,141.068,322.1,2017-04-18T00:30:40,21.1,75,2017-04-18,48
-36.91,141.0704,346.4,2017-04-18T00:28:10,60.1,93,2017-04-18,73
-36.5956,144.7405,321.4,2017-04-18T00:27:40,20.4,74,2017-04-18,48
-36.9038,141.0661,325,2017-04-18T00:26:20,23.5,70,2017-04-18,51
-34.8634,143.1811,316.9,2017-04-18T00:25:40,10.8,60,2017-04-18,43
-35.9498,145.6229,315.1,2017-04-18T00:25:10,11.5,54,2017-04-18,41
-36.7362,142.1063,321.4,2017-04-18T00:25:00,18.3,74,2017-04-18,48
-36.2652,145.3769,343.2,2017-04-18T00:24:50,54.5,92,2017-04-18,70
-37.6069,141.4724,313.4,2017-04-18T00:24:50,12.5,58,2017-04-18,40
-36.738,142.1177,350.7,2017-04-18T00:24:50,68.4,95,2017-04-18,77
-36.908,141.0584,321.8,2017-04-18T00:24:40,20.6,73,2017-04-18,48
-34.8544,143.1831,321.2,2017-04-18T00:24:40,16.8,74,2017-04-18,48
-38.0326,141.5413,329.8,2017-04-18T00:24:40,37.1,83,2017-04-18,56
-38.0308,141.5296,319.9,2017-04-18T00:24:40,23.6,72,2017-04-18,46
-36.4622,142.4773,330.7,2017-04-18T00:24:40,28.5,83,2017-04-18,57
-35.9435,145.6489,324.8,2017-04-18T00:24:40,23.9,78,2017-04-18,51
-37.0669,145.3677,315.2,2017-04-17T04:12:10,15.7,63,2017-04-17,42
-36.8866,141.0714,320.6,2017-04-17T04:08:40,15.5,73,2017-04-17,47
-37.0682,145.3607,328.3,2017-04-17T04:08:20,31,81,2017-04-17,55
-34.8295,143.179,326.3,2017-04-17T04:05:20,23.1,62,2017-04-17,53
-36.7721,142.4219,319.3,2017-04-17T04:05:20,14.2,62,2017-04-17,46
-36.3269,144.0871,317.1,2017-04-17T04:05:10,19,67,2017-04-17,43
-36.7239,141.0154,318.9,2017-04-17T04:05:00,13.2,70,2017-04-17,45
-36.3947,141.4285,330.3,2017-04-17T04:03:50,26.5,83,2017-04-17,57
-34.8404,143.1806,328.9,2017-04-17T04:03:50,25.2,78,2017-04-17,55
-36.8975,141.0971,316.9,2017-04-17T04:03:10,10.9,61,2017-04-17,43
-37.0685,145.354,312.8,2017-04-17T04:03:10,13.6,56,2017-04-17,39
-36.7219,141.0396,329.2,2017-04-17T04:03:10,26.3,82,2017-04-17,56
-37.7545,142.1449,321.8,2017-04-17T04:02:50,22.1,74,2017-04-17,48
-37.8277,142.6216,325.6,2017-04-17T04:02:50,27.6,79,2017-04-17,52
-37.1378,141.9545,327.7,2017-04-17T04:02:40,33,81,2017-04-17,54
-36.4437,141.5916,318.5,2017-04-17T04:02:30,10.2,58,2017-04-17,45
-36.433,141.5953,322.6,2017-04-17T04:02:30,15.2,75,2017-04-17,49
-36.5199,144.7311,350.6,2017-04-17T04:02:20,71.9,95,2017-04-17,77
-36.8847,141.0956,335.4,2017-04-17T04:02:20,36.4,87,2017-04-17,62
-37.7504,142.1373,312.2,2017-04-17T04:02:20,11.1,53,2017-04-17,39
-37.6638,142.8268,320.9,2017-04-17T04:02:20,20.9,73,2017-04-17,47
-37.0782,145.3625,341.4,2017-04-17T04:02:20,52.9,91,2017-04-17,68
-36.5233,146.7436,315.2,2017-04-17T04:02:20,18.5,63,2017-04-17,42
-36.3591,141.0682,334.8,2017-04-17T04:02:20,33.2,86,2017-04-17,61
-37.9378,142.541,312.6,2017-04-17T04:02:20,13.2,55,2017-04-17,39
-36.0434,143.1899,313.4,2017-04-17T04:02:20,12.9,58,2017-04-17,40
-36.2377,141.1427,320.5,2017-04-17T04:02:20,13.1,73,2017-04-17,47
-36.3966,141.406,347.4,2017-04-17T04:02:20,57.1,94,2017-04-17,74
-36.9199,145.8429,321.9,2017-04-17T04:02:20,27.8,75,2017-04-17,48
-37.1396,141.9328,317.5,2017-04-17T04:02:20,20,68,2017-04-17,44
-37.1349,141.9491,340.4,2017-04-17T04:02:20,53.9,90,2017-04-17,67
-36.3253,144.1026,320.2,2017-04-17T04:02:20,22.8,72,2017-04-17,47
-36.7228,142.3699,331.8,2017-04-17T04:02:20,31.3,84,2017-04-17,58
-36.4333,141.5977,316.5,2017-04-17T01:22:10,12.8,65,2017-04-17,43
-36.4355,141.5901,319.7,2017-04-17T01:22:10,17,72,2017-04-17,46
-36.1552,141.7256,326.5,2017-04-17T01:20:30,23.3,80,2017-04-17,53
-36.1574,141.7206,330.3,2017-04-17T01:19:10,29.3,83,2017-04-17,57
-36.1725,141.7246,320.9,2017-04-17T01:19:00,16.7,73,2017-04-17,47
-36.7708,143.5545,330.8,2017-04-16T05:07:40,36.6,83,2017-04-16,57
-37.1369,141.7668,335,2017-04-16T04:59:30,42,87,2017-04-16,61
-37.2904,143.9209,312.6,2017-04-16T04:58:30,11.9,55,2017-04-16,39
-37.0459,142.7207,313.5,2017-04-16T04:57:40,12.1,58,2017-04-16,40
-36.7194,143.5593,311.7,2017-04-16T04:57:20,14.8,50,2017-04-16,38
-37.1253,141.763,326.6,2017-04-16T04:57:20,29.5,80,2017-04-16,53
-36.7313,141.7398,330.8,2017-04-16T04:56:50,32.7,83,2017-04-16,57
-36.2938,145.6237,316,2017-04-16T04:56:50,14.8,63,2017-04-16,42
-36.7651,143.5801,341.9,2017-04-16T04:56:50,55.4,91,2017-04-16,68
-36.8103,142.5022,324.3,2017-04-16T04:56:50,22.8,77,2017-04-16,51
-36.8308,141.3743,325.1,2017-04-16T04:56:50,26.2,78,2017-04-16,51
-36.8346,141.3552,334.8,2017-04-16T04:56:50,40.6,86,2017-04-16,61
-36.7354,141.7577,316.7,2017-04-16T04:56:50,13.7,66,2017-04-16,43
-36.7395,141.7372,319.8,2017-04-16T04:56:50,17.2,72,2017-04-16,46
-36.7622,141.0228,320.2,2017-04-16T04:56:50,18.9,72,2017-04-16,47
-36.3588,141.5272,315.9,2017-04-16T04:56:50,17.7,65,2017-04-16,42
-37.3723,143.8406,315.4,2017-04-16T00:42:40,17.3,52,2017-04-16,42
-36.7001,141.7567,312.6,2017-04-16T00:36:40,11.8,55,2017-04-16,39
-36.5049,143.775,316.3,2017-04-15T04:24:00,10.8,66,2017-04-15,43
-36.9329,143.7796,355.3,2017-04-15T04:20:40,79.4,98,2017-04-15,82
-36.8254,143.5602,320.4,2017-04-15T04:20:40,16.1,67,2017-04-15,47
-36.2098,143.927,323.6,2017-04-15T04:20:40,19.8,77,2017-04-15,50
-35.8276,143.7549,358.9,2017-04-15T04:20:40,83,99,2017-04-15,85
-36.6589,141.2755,321.2,2017-04-15T04:20:40,19.9,69,2017-04-15,48
-36.7223,143.9213,320.8,2017-04-15T04:20:40,16.9,73,2017-04-15,47
-37.0038,142.1629,317.8,2017-04-15T04:20:40,13.6,68,2017-04-15,44
-36.4673,145.7291,326.1,2017-04-15T04:20:00,24.8,79,2017-04-15,52
-36.1586,146.3329,316.7,2017-04-15T04:17:40,13.2,66,2017-04-15,43
-36.3326,142.8706,321.1,2017-04-15T04:17:40,14.4,74,2017-04-15,47
-36.8004,142.4415,325.4,2017-04-15T04:17:30,21.5,66,2017-04-15,52
-36.8377,143.4624,315.4,2017-04-15T04:17:30,10.1,64,2017-04-15,42
-37.4532,143.1093,335.1,2017-04-15T04:17:30,40.9,87,2017-04-15,61
-35.9342,141.9444,387,2017-04-15T04:17:10,178.7,94,2017-04-15,113
-36.1831,142.0764,326.5,2017-04-15T04:16:40,20.7,80,2017-04-15,53
-36.798,142.4482,318.1,2017-04-15T04:16:00,14,69,2017-04-15,44
-36.6605,141.2603,328.4,2017-04-15T04:16:00,28.8,81,2017-04-15,55
-36.4115,144.0755,325.9,2017-04-15T04:16:00,21.8,79,2017-04-15,52
-36.2375,143.4093,328.6,2017-04-15T04:16:00,25.2,82,2017-04-15,55
-36.6833,142.8296,316.1,2017-04-15T04:15:40,11,65,2017-04-15,42
-35.9326,141.958,339.9,2017-04-15T04:15:40,37.9,78,2017-04-15,66
-36.4956,143.7732,329.6,2017-04-15T04:15:40,27.6,82,2017-04-15,56
-36.7445,143.3254,318.8,2017-04-15T04:15:30,15.7,70,2017-04-15,45
-36.1401,146.0217,317.8,2017-04-15T04:15:30,12.8,68,2017-04-15,44
-36.3311,142.8832,328.7,2017-04-15T04:15:10,24.4,82,2017-04-15,55
-36.669,144.6148,336.7,2017-04-15T04:15:10,41.4,88,2017-04-15,63
-36.6876,145.2888,332.1,2017-04-15T04:15:10,33.5,84,2017-04-15,58
-36.5906,143.1693,334.2,2017-04-15T04:15:10,34.1,86,2017-04-15,61
-36.6892,145.2775,342.9,2017-04-15T04:15:10,51.9,91,2017-04-15,69
-36.73,143.935,338.5,2017-04-15T04:15:10,42.7,89,2017-04-15,65
-36.3489,145.3342,312.1,2017-04-15T04:15:10,11.2,52,2017-04-15,38
-36.8283,143.4605,366.5,2017-04-15T04:15:00,109.3,100,2017-04-15,93
-36.5069,144.7323,327.6,2017-04-15T04:15:00,26.8,81,2017-04-15,54
-37.0054,142.149,322,2017-04-15T04:15:00,18.7,75,2017-04-15,48
-36.589,143.1818,322.8,2017-04-15T04:14:50,17.5,76,2017-04-15,49
-36.2083,143.9386,327.6,2017-04-15T04:14:50,24.6,81,2017-04-15,54
-36.6527,142.7392,354.5,2017-04-15T04:14:50,75.2,97,2017-04-15,81
-36.1898,145.0922,351.6,2017-04-15T04:14:50,70.1,96,2017-04-15,78
-36.1484,141.3879,321.7,2017-04-15T04:14:30,17.1,70,2017-04-15,48
-36.239,143.3972,389.9,2017-04-15T04:14:30,198.5,100,2017-04-15,116
-35.4941,143.4974,324.9,2017-04-15T04:14:30,16.1,78,2017-04-15,51
-35.8261,143.7665,384.8,2017-04-15T04:14:30,172.4,100,2017-04-15,111
-36.6599,144.6129,318.1,2017-04-15T04:14:20,15.7,68,2017-04-15,44
-36.8298,143.4483,352.4,2017-04-15T04:14:20,71.7,96,2017-04-15,79
-36.9954,142.1472,328.9,2017-04-15T04:14:20,26.7,81,2017-04-15,55
-36.9938,142.1611,325.4,2017-04-15T04:14:20,21.6,77,2017-04-15,52
-36.6615,144.6014,363.3,2017-04-15T04:14:20,101.6,100,2017-04-15,90
-36.8238,143.5724,346.6,2017-04-15T04:14:20,58.4,93,2017-04-15,73
-36.8332,143.5742,320.7,2017-04-15T04:14:20,16.7,73,2017-04-15,47
-36.1815,142.09,325.2,2017-04-15T04:14:20,19.2,78,2017-04-15,52
-36.9887,142.6515,328.8,2017-04-15T04:14:20,28,82,2017-04-15,55
-37.1228,141.7389,315.1,2017-04-15T04:14:20,12.3,59,2017-04-15,41
-36.7315,143.9232,317.4,2017-04-15T04:14:20,12.6,67,2017-04-15,44
-36.9345,143.7675,335,2017-04-15T04:14:20,37.7,87,2017-04-15,61
-37.0636,145.3614,329.1,2017-04-15T04:14:20,34.3,82,2017-04-15,55
-37.0719,145.3572,323.1,2017-04-15T04:14:20,25.6,76,2017-04-15,49
-37.0704,145.3684,323,2017-04-15T04:14:20,25.4,75,2017-04-15,49
-37.4506,143.102,325.8,2017-04-15T04:14:20,27.5,79,2017-04-15,52
-37.4935,142.8492,326.1,2017-04-15T04:14:20,25,77,2017-04-15,52
-37.8937,147.1785,311.8,2017-04-15T04:14:20,14.2,51,2017-04-15,38
-36.5053,144.7437,383.8,2017-04-15T04:14:20,173.9,100,2017-04-15,110
-36.1937,143.5674,315.1,2017-04-15T04:14:20,10.1,63,2017-04-15,41
-36.5985,143.1836,376.7,2017-04-15T04:14:20,141.7,100,2017-04-15,103
-36.4501,141.2288,329.9,2017-04-15T04:14:20,30,72,2017-04-15,56
-36.102,146.2785,326.4,2017-04-15T04:14:20,23.7,80,2017-04-15,53
-36.739,141.0745,327.2,2017-04-15T04:14:20,26.4,80,2017-04-15,54
-36.1988,145.0941,373.4,2017-04-15T04:14:20,132.8,100,2017-04-15,100
-36.2929,144.1411,319.7,2017-04-15T04:14:20,15.6,71,2017-04-15,46
-36.7499,141.3006,372.2,2017-04-14T05:16:20,132.5,75,2017-04-14,99
-36.3523,141.0283,328.8,2017-04-14T05:15:50,27.7,82,2017-04-14,55
-36.3414,141.0295,315.6,2017-04-14T05:09:10,11.2,64,2017-04-14,42
-36.3551,141.0343,319.5,2017-04-14T05:09:10,15.7,71,2017-04-14,46
-36.7817,142.4872,319.7,2017-04-14T05:09:10,18.8,72,2017-04-14,46
-36.0757,142.3606,335.6,2017-04-14T05:09:10,37.6,87,2017-04-14,62
-36.7459,141.2912,328.5,2017-04-14T05:09:10,31.6,71,2017-04-14,55
-36.7432,141.3296,352.6,2017-04-14T05:09:10,76.4,84,2017-04-14,79
-36.536,144.024,323.5,2017-04-14T05:09:10,23.3,77,2017-04-14,50
-36.7531,141.3253,352,2017-04-14T05:09:10,75.7,84,2017-04-14,78
-36.7394,141.3203,336.7,2017-04-14T05:09:10,45,76,2017-04-14,63
-36.533,144.0183,324.7,2017-04-14T05:09:10,25.1,78,2017-04-14,51
-36.0374,143.8136,334.9,2017-04-14T03:35:20,37.4,86,2017-04-14,61
-36.7943,143.9571,357.6,2017-04-14T03:33:00,86.8,99,2017-04-14,84
-36.0375,143.8172,336.3,2017-04-14T03:33:00,39.8,87,2017-04-14,63
-36.7957,143.9652,360.9,2017-04-14T03:33:00,95.2,100,2017-04-14,87
-34.2432,142.0625,326,2017-04-14T00:49:50,22.1,79,2017-04-14,52
-36.0902,143.8394,315.9,2017-04-14T00:49:30,12.4,65,2017-04-14,42
-36.9498,142.2012,352.1,2017-04-13T04:38:00,67.6,96,2017-04-13,78
-36.1941,143.1604,345.6,2017-04-13T04:38:00,52.3,93,2017-04-13,72
-36.4142,143.1077,370.9,2017-04-13T04:38:00,120.7,100,2017-04-13,97
-36.9381,143.4883,333.9,2017-04-13T04:36:50,32.4,86,2017-04-13,60
-36.1924,143.1716,343.2,2017-04-13T04:36:30,47.7,92,2017-04-13,70
-37.8865,143.3048,317.7,2017-04-13T04:36:30,15.3,68,2017-04-13,44
-36.5414,145.4159,318.9,2017-04-13T04:36:20,13.6,70,2017-04-13,45
-37.5687,143.2121,314.9,2017-04-13T04:36:20,11.1,62,2017-04-13,41
-36.0295,143.6409,338.9,2017-04-13T04:36:20,40.3,89,2017-04-13,65
-36.836,142.5466,326.9,2017-04-13T04:36:20,22,80,2017-04-13,53
-36.1722,144.0317,338,2017-04-13T04:35:40,39.7,89,2017-04-13,64
-36.0667,146.0308,332.4,2017-04-13T04:35:40,29.2,85,2017-04-13,59
